ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: _wpcom_is_markdown","Download 1 name","Download 1 URL","Download 2 name","Download 2 URL"
Simple	8006	LEV&Healthy potje Himalayazout/Keltisch zeezout	1	0	visible	, 	,	taxable	,	,	1	,	0	Category 6
Simple	7009	Loveli Body Wash 200 ml	1	0	visible	, 	,	taxable	,	,	1	,	14,99	Category 6
Simple	7008	Loveli Body wash travel 50 ml	1	0	visible	, 	,	taxable	,	,	1	,	4,99	Category 6
Simple	7100	Loveli deo man 30 ml	1	0	visible	, 	,	taxable	,	,	1	,	7,99	Category 6
Simple	7101	Loveli deo man 75 ml	1	0	visible	, 	,	taxable	,	,	1	,	14,99	Category 6
Simple	7010	Loveli deo mini	1	0	visible	, 	&euro; 2.99 per stuk, 4 voor &euro; 10.00	taxable	,	,	1	,	2,99	Category 6
Simple	7000	Loveli deodorant diverse geuren 30 ml	1	0	visible	, 	,	taxable	,	,	1	,	7,99	Category 6
Simple	7001	Loveli deodorant diverse geuren 75 ml	1	0	visible	, 	,	taxable	,	,	1	,	14,99	Category 6
Simple	7002	Loveli deodorant navulling diverse geuren 30 ml	1	0	visible	, 	,	taxable	,	,	1	,	5,99	Category 6
Simple	7003	Loveli deodorant navulling diverse geuren 75 ml	1	0	visible	, 	,	taxable	,	,	1	,	7,99	Category 6
Simple	7007	Loveli Hand cream 200 ml	1	0	visible	, 	Honey suckle	taxable	,	,	1	,	14,99	Category 6
Simple	7006	Loveli Handcream 50 ml	1	0	visible	, 	Honey suckle	taxable	,	,	1	,	7,99	Category 6
Simple	7011	Loveli lipbalm diverse varianten	1	0	visible	, 	,	taxable	,	,	1	,	5,99	Category 6
Simple	7004	Loveli suncream  factor 30  (50 ml)	1	0	visible	, 	,	taxable	,	,	1	,	9,99	Category 6
Simple	7005	Loveli Suncream factor 30 (150 ml)	1	0	visible	, 	,	taxable	,	,	1	,	21,99	Category 6
Simple	1124	Mattison MCT olie 500 ml	1	0	visible	, 	,	taxable	,	,	1	,	16,5	Category 6
Simple	1007	Mattison Psyllium vezels	1	0	visible	, 	,	taxable	,	,	1	,	10,5	Category 6
Simple	2009	New Care C 100- TR 120 stuks	1	0	visible	, 	,	taxable	,	,	1	,	23,95	Category 6
Simple	2008	New Care C1000 TR 60 stuks	1	0	visible	, 	,	taxable	,	,	1	,	13,95	Category 6
Simple	2007	New Care Energie 60 stuks	1	0	visible	, 	,	taxable	,	,	1	,	22,95	Category 6
Simple	2006	New Care Hormoonbalans  30 + 30	1	0	visible	, 	,	taxable	,	,	1	,	32,95	Category 6
Simple	2010	New Care Kinderomega 90 stuks	1	0	visible	, 	,	taxable	,	,	1	,	11,95	Category 6
Simple	2000	New Care Magnesium	1	0	visible	, 	,	taxable	,	,	1	,	21,95	Category 6
Simple	2001	New Care Magnesium Bisglycinaat 60 stuks	1	0	visible	, 	,	taxable	,	,	1	,	17,95	Category 6
Simple	2002	New Care Magnesium Sticks 30 stuks	1	0	visible	, 	,	taxable	,	,	1	,	15,95	Category 6
Simple	2005	New Care Multi Vitamine 120 stuks	1	0	visible	, 	,	taxable	,	,	1	,	46,25	Category 6
Simple	2004	New Care Vitamine D3 100 stuks	1	0	visible	, 	,	taxable	,	,	1	,	20,5	Category 6
Simple	2011	New Care Zink 90 capsules	1	0	visible	, 	,	taxable	,	,	1	,	11,95	Category 6
Simple	1200	Noets mixen, diverse varianten	1	0	visible	, 	Noets broodmixen diverse varianten	taxable	,	,	1	,	6,99	Category 6
Simple	8006	Psyllium by LEV&Healthy	1	0	visible	, 	,	taxable	,	,	1	,	8,95	Category 6
Simple		Statiegeld weckpot	1	0	visible	, 	Pot kan een volgende keer omgeruild worden voor een nieuwe gevulde pot.	taxable	,	,	1	,	1,5	Category 6
Simple	1125	Stevia vloeibaar 30 ml	1	0	visible	, 	,	taxable	,	,	1	,	5,75	Category 6
Simple	1126	Stevia vloeibaar 90 ml	1	0	visible	, 	,	taxable	,	,	1	,	12,25	Category 6
Simple	9104	Thermokleding broek maat L	1	0	visible	, 	,	taxable	,	,	1	,	11,99	Category 6
Simple	9103	Thermokleding broek maat M	1	0	visible	, 	,	taxable	,	,	1	,	11,99	Category 6
Simple	9105	Thermokleding broek maat XL	1	0	visible	, 	,	taxable	,	,	1	,	11,99	Category 6
Simple	9101	Thermokleding shirt maat L	1	0	visible	, 	,	taxable	,	,	1	,	14,99	Category 6
Simple	9100	Thermokleding shirt maat M	1	0	visible	, 	,	taxable	,	,	1	,	14,99	Category 6
Simple	9102	Thermokleding shirt maat XL	1	0	visible	, 	,	taxable	,	,	1	,	14,99	Category 6
Simple	9000	Verzendkosten	1	0	visible	, 	,	taxable	,	,	1	,	6,25	Category 6
Simple	3012	Vitakruid Ashwagandha KSM-66® & Bioperine 60 vega capsules	1	0	visible	, 	,	taxable	,	,	1	,	22,9	Category 6
Simple	3013	Vitakruid Atrimove granulaat poeder 440 gram	1	0	visible	, 	GlucosamineAtrimove&reg; bevat 2000 mg glucosaminesulfaat. Dit staat gelijk aan 1750 elementaire glucosamine. Wereldwijd is er geen enkel glucosamine supplement met een dergelijk hoge dosering. Laat staan dat er een glucosamine product bestaat dat met zo veel andere gezondheidsbevorderende nutri&euml;nten wordt gecombineerd. Daarnaast garandeert Vitakruid de allerhoogste kwaliteitseisen met betrekking tot zuiverheid en microbiologische kwaliteit volgens United States Pharmacopoeia richtlijnen.	taxable	,	,	1	,	57,9	Category 6
Simple	3029	Vitakruid Atrimove pot 440 gram (2 pack)	1	0	visible	, 	,	taxable	,	,	1	,	104,9	Category 6
Simple		Vitakruid B12 10.000 met folaat 120 smelttabletten	1	0	visible	, 	,	taxable	,	,	1	,	79,9	Category 6
Simple		Vitakruid B12 10.000 met folaat 60 smelttabletten	1	0	visible	, 	,	taxable	,	,	1	,	42,9	Category 6
Simple	3028	Vitakruid B12 Combi 6000 60 smelttabletten	1	0	visible	, 	,	taxable	,	,	1	,	34,9	Category 6
Simple	3035	Vitakruid B12 Combi 6000 met folaat P5P 120 smelttabletten	1	0	visible	, 	Hoge doseringen B12Hoge doseringen B12 gecombineerd met Quatrefolic&reg; en pyridoxaal-5-fosfaat, de kern van  B12 Combi 6.000. Deze hoogwaardige combinatie heeft een aantoonbaar gunstige invloed op de vermindering van vermoeidheid en futloosheid*. Daarnaast hebben de uiterst zorgvuldig uitgekozen nutri&euml;nten in dit product een positieve invloed op het immuunsysteem, de gemoedstoestand, het geheugen en het concentratievermogen. Bovendien zorgt B12 Combi 6.000 voor een verbeterde functie van het zenuwstelsel, de aanmaak van rode bloedcellen en heeft het een rol in het cel vernieuwingsproces*. Een veelzijdig en innovatief product!	taxable	,	,	1	,	64,9	Category 6
Simple	3042	Vitakruid B-Complex actief 100 capsules	1	0	visible	, 	,	taxable	,	,	1	,	34,9	Category 6
Simple		Vitakruid Berberinne 60 vegan capsules	1	0	visible	, 	Gezondheidsbooster op vele fronten	taxable	,	,	1	,	34,9	Category 6
